Date,Open,High,Low,Close
2022-10-24 08:00,19322.40000000,19444.44000000,19292.30000000,19423.63000000
2022-10-24 12:00,19422.90000000,19450.90000000,19157.00000000,19301.96000000
2022-10-24 16:00,19301.96000000,19425.05000000,19223.00000000,19343.23000000
2022-10-24 20:00,19343.95000000,19419.15000000,19301.11000000,19329.72000000
2022-10-25 00:00,19330.60000000,19365.32000000,19250.00000000,19342.02000000
2022-10-25 04:00,19342.41000000,19377.10000000,19272.85000000,19306.75000000
2022-10-25 08:00,19306.34000000,19327.16000000,19237.00000000,19302.13000000
2022-10-25 12:00,19301.39000000,19811.00000000,19260.82000000,19748.48000000
2022-10-25 16:00,19748.48000000,20415.87000000,19718.00000000,20273.14000000
2022-10-25 20:00,20276.26000000,20296.92000000,19981.12000000,20080.07000000
2022-10-26 00:00,20079.02000000,20308.00000000,20050.41000000,20251.17000000
2022-10-26 04:00,20250.55000000,20382.56000000,20129.24000000,20344.76000000
2022-10-26 08:00,20344.05000000,20783.27000000,20281.79000000,20607.81000000
2022-10-26 12:00,20606.86000000,21020.00000000,20338.75000000,20846.66000000
2022-10-26 16:00,20846.66000000,20997.13000000,20639.98000000,20763.54000000
2022-10-26 20:00,20764.52000000,20907.00000000,20694.28000000,20771.59000000
