Date,Open,High,Low,Close
2020-02-06,9612.03000000,9862.57000000,9526.35000000,9772.00000000
2020-02-07,9772.00000000,9885.00000000,9730.00000000,9813.73000000
2020-02-08,9813.87000000,9940.00000000,9667.11000000,9895.05000000
2020-02-09,9895.04000000,10166.00000000,9880.75000000,10151.75000000
2020-02-10,10151.72000000,10188.00000000,9756.00000000,9851.83000000
2020-02-11,9851.74000000,10323.59000000,9700.00000000,10223.08000000
2020-02-12,10223.08000000,10450.00000000,10223.08000000,10326.46000000
2020-02-13,10325.33000000,10500.00000000,10080.00000000,10229.63000000
2020-02-14,10227.78000000,10381.56000000,10111.37000000,10344.36000000
2020-02-15,10344.36000000,10375.00000000,9801.00000000,9904.72000000
2020-02-16,9904.46000000,10050.00000000,9638.12000000,9917.27000000
2020-02-17,9910.70000000,9964.16000000,9452.67000000,9706.00000000
2020-02-18,9706.00000000,10250.00000000,9576.01000000,10164.71000000
2020-02-19,10164.78000000,10250.00000000,9350.00000000,9593.79000000
2020-02-20,9594.65000000,9699.00000000,9400.00000000,9596.42000000
2020-02-21,9597.21000000,9755.51000000,9550.21000000,9677.05000000
2020-02-22,9677.05000000,9709.17000000,9560.02000000,9650.86000000
2020-02-23,9650.85000000,9990.00000000,9645.00000000,9936.40000000
2020-02-24,9936.40000000,9990.00000000,9473.56000000,9656.13000000
2020-02-25,9655.52000000,9675.00000000,9250.00000000,9315.84000000
2020-02-26,9316.48000000,9377.44000000,8633.63000000,8785.25000000
2020-02-27,8786.00000000,8971.77000000,8531.00000000,8823.21000000
2020-02-28,8823.25000000,8900.00000000,8445.00000000,8692.91000000
2020-02-29,8690.80000000,8790.00000000,8523.55000000,8523.61000000
2020-03-01,8523.61000000,8750.00000000,8411.00000000,8531.88000000
2020-03-02,8530.30000000,8965.75000000,8498.00000000,8915.24000000
2020-03-03,8911.18000000,8919.65000000,8651.00000000,8760.07000000
2020-03-04,8760.07000000,8848.29000000,8660.00000000,8750.87000000
2020-03-05,8750.99000000,9159.42000000,8746.54000000,9054.68000000
2020-03-06,9054.64000000,9170.00000000,8985.50000000,9131.88000000
2020-03-07,9130.89000000,9188.00000000,8835.00000000,8886.66000000
2020-03-08,8885.25000000,8886.76000000,8000.00000000,8033.31000000
2020-03-09,8034.76000000,8179.31000000,7632.01000000,7929.87000000
2020-03-10,7929.87000000,8149.00000000,7728.01000000,7894.56000000
2020-03-11,7894.57000000,7980.00000000,7590.00000000,7934.52000000
2020-03-12,7934.58000000,7966.17000000,4410.00000000,4800.00000000
2020-03-13,4800.01000000,5955.00000000,3782.13000000,5578.60000000
2020-03-14,5576.05000000,5640.52000000,5055.13000000,5172.06000000
2020-03-15,5172.48000000,5940.00000000,5093.10000000,5361.30000000
2020-03-16,5360.33000000,5365.42000000,4442.12000000,5028.97000000
2020-03-17,5028.86000000,5525.00000000,4921.45000000,5312.64000000
2020-03-18,5312.64000000,5436.17000000,5009.37000000,5393.04000000
2020-03-19,5393.26000000,6400.00000000,5252.53000000,6162.37000000
2020-03-20,6162.05000000,6900.00000000,5670.00000000,6208.36000000
2020-03-21,6204.57000000,6456.98000000,5860.02000000,6186.98000000
2020-03-22,6187.04000000,6407.87000000,5734.01000000,5816.19000000
2020-03-23,5816.05000000,6600.00000000,5688.00000000,6467.31000000
2020-03-24,6465.25000000,6833.00000000,6371.33000000,6744.72000000
2020-03-25,6744.69000000,6957.96000000,6450.00000000,6677.43000000
2020-03-26,6677.42000000,6780.00000000,6510.00000000,6737.36000000
2020-03-27,6737.27000000,6842.59000000,6261.00000000,6359.11000000
2020-03-28,6359.11000000,6360.00000000,6024.00000000,6236.65000000
2020-03-29,6236.65000000,6266.00000000,5866.56000000,5881.42000000
2020-03-30,5880.50000000,6599.00000000,5857.76000000,6394.38000000
2020-03-31,6394.45000000,6523.23000000,6321.40000000,6410.44000000
2020-04-01,6412.14000000,6679.94000000,6150.11000000,6642.92000000
2020-04-02,6643.36000000,7198.00000000,6551.00000000,6794.09000000
2020-04-03,6793.86000000,7048.00000000,6602.10000000,6734.10000000
2020-04-04,6732.97000000,6990.41000000,6650.01000000,6856.99000000
2020-04-05,6857.41000000,6895.54000000,6677.52000000,6772.78000000
2020-04-06,6772.78000000,7355.14000000,6765.00000000,7329.90000000
2020-04-07,7329.90000000,7459.69000000,7077.00000000,7197.32000000
2020-04-08,7197.32000000,7420.00000000,7150.00000000,7361.28000000
2020-04-09,7360.26000000,7371.92000000,7108.08000000,7283.54000000
2020-04-10,7283.54000000,7295.75000000,6739.98000000,6858.92000000
2020-04-11,6858.92000000,6944.30000000,6760.00000000,6876.83000000
2020-04-12,6876.84000000,7177.00000000,6780.00000000,6903.79000000
2020-04-13,6903.79000000,6903.79000000,6575.00000000,6837.91000000
2020-04-14,6838.04000000,6978.00000000,6754.28000000,6868.70000000
2020-04-15,6868.57000000,6933.00000000,6605.00000000,6621.24000000
2020-04-16,6621.25000000,7190.00000000,6468.27000000,7101.94000000
2020-04-17,7101.99000000,7148.12000000,6972.98000000,7027.55000000
2020-04-18,7026.78000000,7293.08000000,7014.40000000,7248.60000000
2020-04-19,7248.60000000,7266.15000000,7055.60000000,7120.74000000
2020-04-20,7121.40000000,7220.00000000,6751.00000000,6826.83000000
2020-04-21,6828.98000000,6940.00000000,6762.00000000,6841.37000000
2020-04-22,6841.36000000,7156.38000000,6818.00000000,7125.14000000
2020-04-23,7125.12000000,7738.00000000,7020.00000000,7482.39000000
2020-04-24,7483.96000000,7615.96000000,7388.00000000,7505.00000000
2020-04-25,7505.00000000,7705.00000000,7431.07000000,7538.67000000
2020-04-26,7539.03000000,7700.00000000,7480.00000000,7693.10000000
2020-04-27,7693.10000000,7792.02000000,7606.00000000,7774.62000000
2020-04-28,7773.51000000,7780.00000000,7659.12000000,7738.98000000
2020-04-29,7738.58000000,8952.89000000,7710.05000000,8778.57000000
2020-04-30,8778.58000000,9460.00000000,8401.00000000,8620.00000000
2020-05-01,8620.00000000,9059.18000000,8613.56000000,8826.96000000
2020-05-02,8825.67000000,9010.00000000,8753.00000000,8972.05000000
2020-05-03,8972.58000000,9200.00000000,8712.00000000,8894.16000000
2020-05-04,8894.15000000,8950.00000000,8522.00000000,8871.96000000
2020-05-05,8871.92000000,9118.58000000,8760.00000000,9021.83000000
2020-05-06,9021.36000000,9395.00000000,8906.21000000,9142.92000000
2020-05-07,9143.40000000,10067.00000000,9021.00000000,9986.40000000
2020-05-08,9986.30000000,10035.96000000,9705.00000000,9800.01000000
2020-05-09,9800.02000000,9914.25000000,9520.00000000,9539.40000000
2020-05-10,9539.10000000,9574.83000000,8117.00000000,8722.77000000
2020-05-11,8722.77000000,9168.00000000,8200.00000000,8561.52000000
2020-05-12,8562.04000000,8978.26000000,8528.78000000,8810.79000000
2020-05-13,8810.99000000,9398.00000000,8792.99000000,9309.37000000
2020-05-14,9309.35000000,9939.00000000,9256.76000000,9791.98000000
2020-05-15,9791.97000000,9845.62000000,9150.00000000,9316.42000000
2020-05-16,9315.96000000,9588.00000000,9220.00000000,9381.27000000
2020-05-17,9380.81000000,9888.00000000,9322.10000000,9680.04000000
2020-05-18,9681.11000000,9950.00000000,9464.23000000,9733.93000000
2020-05-19,9733.93000000,9897.21000000,9474.00000000,9775.53000000
2020-05-20,9775.13000000,9842.00000000,9326.00000000,9511.43000000
2020-05-21,9511.43000000,9578.47000000,8815.00000000,9068.65000000
2020-05-22,9067.51000000,9271.00000000,8933.52000000,9170.00000000
2020-05-23,9170.00000000,9307.85000000,9070.00000000,9179.15000000
2020-05-24,9179.01000000,9298.00000000,8700.00000000,8720.34000000
2020-05-25,8718.14000000,8979.66000000,8642.72000000,8900.35000000
2020-05-26,8900.35000000,9017.67000000,8700.00000000,8841.18000000
2020-05-27,8841.00000000,9225.00000000,8811.73000000,9204.07000000
2020-05-28,9204.07000000,9625.47000000,9110.00000000,9575.89000000
2020-05-29,9575.87000000,9605.26000000,9330.00000000,9427.07000000
2020-05-30,9426.60000000,9740.00000000,9331.23000000,9697.72000000
2020-05-31,9697.72000000,9700.00000000,9381.41000000,9448.27000000
2020-06-01,9448.27000000,10380.00000000,9421.67000000,10200.77000000
2020-06-02,10202.71000000,10228.99000000,9266.00000000,9518.04000000
2020-06-03,9518.02000000,9690.00000000,9365.21000000,9666.24000000
2020-06-04,9666.32000000,9881.63000000,9450.00000000,9789.06000000
2020-06-05,9788.14000000,9854.75000000,9581.00000000,9621.16000000
2020-06-06,9621.17000000,9735.00000000,9531.05000000,9666.30000000
2020-06-07,9666.85000000,9802.00000000,9372.46000000,9746.99000000
2020-06-08,9746.99000000,9800.00000000,9633.00000000,9782.01000000
2020-06-09,9782.00000000,9877.00000000,9570.00000000,9772.43000000
2020-06-10,9772.44000000,9992.72000000,9704.18000000,9885.00000000
2020-06-11,9885.22000000,9964.00000000,9113.00000000,9280.40000000
2020-06-12,9278.88000000,9557.12000000,9232.51000000,9465.13000000
2020-06-13,9464.96000000,9494.73000000,9351.00000000,9473.34000000
2020-06-14,9473.34000000,9480.99000000,9245.00000000,9342.10000000
2020-06-15,9342.10000000,9495.00000000,8910.45000000,9426.02000000
2020-06-16,9426.05000000,9589.00000000,9373.09000000,9525.59000000
2020-06-17,9526.97000000,9565.00000000,9236.61000000,9465.14000000
2020-06-18,9465.13000000,9489.00000000,9280.00000000,9386.32000000
2020-06-19,9386.32000000,9438.30000000,9215.79000000,9310.23000000
2020-06-20,9310.23000000,9395.00000000,9170.95000000,9358.95000000
2020-06-21,9358.95000000,9422.00000000,9281.54000000,9294.69000000
2020-06-22,9294.69000000,9780.00000000,9277.09000000,9685.69000000
2020-06-23,9685.69000000,9720.00000000,9577.03000000,9624.89000000
2020-06-24,9624.33000000,9670.00000000,9208.00000000,9296.49000000
2020-06-25,9298.33000000,9340.00000000,9009.69000000,9249.49000000
2020-06-26,9249.49000000,9298.00000000,9045.45000000,9162.21000000
2020-06-27,9162.21000000,9196.24000000,8833.00000000,9012.00000000
2020-06-28,9012.00000000,9191.00000000,8948.06000000,9116.35000000
2020-06-29,9116.16000000,9238.00000000,9024.67000000,9192.56000000
2020-06-30,9192.93000000,9205.00000000,9064.89000000,9138.55000000
2020-07-01,9138.08000000,9292.00000000,9080.10000000,9232.00000000
2020-07-02,9231.99000000,9261.96000000,8940.00000000,9086.54000000
2020-07-03,9086.54000000,9125.00000000,9037.47000000,9058.26000000
2020-07-04,9057.79000000,9190.00000000,9040.04000000,9135.46000000
2020-07-05,9135.00000000,9145.24000000,8893.03000000,9069.41000000
2020-07-06,9069.41000000,9375.00000000,9055.92000000,9344.20000000
2020-07-07,9342.47000000,9379.42000000,9203.00000000,9257.39000000
2020-07-08,9257.40000000,9470.00000000,9231.00000000,9436.06000000
2020-07-09,9436.06000000,9440.79000000,9160.00000000,9232.43000000
2020-07-10,9232.42000000,9317.48000000,9125.00000000,9288.34000000
2020-07-11,9288.34000000,9299.28000000,9178.25000000,9234.03000000
2020-07-12,9234.02000000,9345.00000000,9157.50000000,9302.75000000
2020-07-13,9303.31000000,9343.82000000,9200.89000000,9242.62000000
2020-07-14,9242.61000000,9279.54000000,9113.00000000,9255.85000000
2020-07-15,9255.85000000,9276.49000000,9160.57000000,9197.60000000
2020-07-16,9197.60000000,9226.15000000,9047.25000000,9133.72000000
2020-07-17,9133.72000000,9186.83000000,9089.81000000,9154.32000000
2020-07-18,9154.31000000,9219.30000000,9121.10000000,9170.28000000
2020-07-19,9170.30000000,9232.27000000,9101.35000000,9208.99000000
2020-07-20,9208.99000000,9221.52000000,9131.00000000,9160.78000000
2020-07-21,9160.78000000,9437.73000000,9152.80000000,9390.00000000
2020-07-22,9390.00000000,9544.00000000,9261.00000000,9518.16000000
2020-07-23,9518.16000000,9664.00000000,9440.33000000,9603.27000000
2020-07-24,9603.27000000,9637.00000000,9463.44000000,9537.80000000
2020-07-25,9538.10000000,9732.90000000,9513.00000000,9700.42000000
2020-07-26,9700.42000000,10111.00000000,9650.00000000,9931.54000000
2020-07-27,9931.54000000,11394.86000000,9917.21000000,11029.96000000
2020-07-28,11029.96000000,11242.23000000,10565.00000000,10906.27000000
2020-07-29,10906.27000000,11342.82000000,10812.00000000,11100.53000000
2020-07-30,11100.52000000,11170.00000000,10831.00000000,11099.61000000
2020-07-31,11099.79000000,11444.00000000,10960.00000000,11335.46000000
2020-08-01,11335.46000000,11861.00000000,11220.00000000,11801.17000000
2020-08-02,11801.17000000,12123.46000000,10518.50000000,11071.35000000
2020-08-03,11071.36000000,11473.00000000,10936.00000000,11219.81000000
2020-08-04,11219.68000000,11414.98000000,11000.00000000,11191.97000000
2020-08-05,11191.99000000,11780.93000000,11093.00000000,11744.91000000
2020-08-06,11744.91000000,11900.00000000,11562.50000000,11762.46000000
2020-08-07,11762.47000000,11909.94000000,11322.00000000,11594.23000000
2020-08-08,11594.36000000,11808.27000000,11512.00000000,11761.41000000
2020-08-09,11761.02000000,11797.11000000,11521.97000000,11681.68000000
2020-08-10,11681.69000000,12067.35000000,11450.00000000,11892.92000000
2020-08-11,11892.90000000,11935.00000000,11125.00000000,11392.08000000
2020-08-12,11392.09000000,11617.52000000,11150.00000000,11564.33000000
2020-08-13,11564.34000000,11792.96000000,11270.36000000,11780.00000000
2020-08-14,11779.77000000,11850.00000000,11634.03000000,11760.54000000
2020-08-15,11760.55000000,11980.00000000,11680.00000000,11852.40000000
2020-08-16,11852.40000000,11931.72000000,11686.00000000,11911.00000000
2020-08-17,11910.99000000,12468.00000000,11769.78000000,12281.13000000
2020-08-18,12281.15000000,12387.77000000,11817.93000000,11945.01000000
2020-08-19,11945.10000000,12020.08000000,11561.00000000,11754.59000000
2020-08-20,11754.38000000,11888.00000000,11668.00000000,11853.55000000
2020-08-21,11853.54000000,11878.00000000,11485.81000000,11531.34000000
2020-08-22,11531.23000000,11686.00000000,11376.81000000,11662.96000000
2020-08-23,11663.51000000,11718.07000000,11514.13000000,11648.13000000
2020-08-24,11648.12000000,11824.90000000,11585.09000000,11748.20000000
2020-08-25,11748.19000000,11767.85000000,11117.64000000,11318.42000000
2020-08-26,11318.42000000,11539.32000000,11244.00000000,11461.43000000
2020-08-27,11461.42000000,11592.20000000,11125.00000000,11330.38000000
2020-08-28,11330.38000000,11542.65000000,11276.89000000,11526.91000000
2020-08-29,11526.90000000,11580.02000000,11417.04000000,11465.84000000
2020-08-30,11465.84000000,11719.00000000,11458.00000000,11711.16000000
2020-08-31,11711.17000000,11800.77000000,11570.00000000,11649.51000000
2020-09-01,11649.51000000,12050.85000000,11515.00000000,11921.97000000
2020-09-02,11921.97000000,11954.57000000,11160.10000000,11388.54000000
2020-09-03,11388.54000000,11462.60000000,9960.80000000,10140.85000000
2020-09-04,10138.29000000,10627.05000000,9875.50000000,10446.25000000
2020-09-05,10446.25000000,10565.68000000,9825.00000000,10166.69000000
2020-09-06,10166.69000000,10347.14000000,9994.86000000,10256.20000000
2020-09-07,10255.89000000,10410.75000000,9875.00000000,10373.44000000
2020-09-08,10373.45000000,10438.00000000,9850.00000000,10126.65000000
2020-09-09,10126.66000000,10343.00000000,9981.01000000,10219.20000000
2020-09-10,10219.29000000,10483.35000000,10070.83000000,10336.87000000
2020-09-11,10336.86000000,10397.60000000,10200.00000000,10387.89000000
2020-09-12,10387.89000000,10477.97000000,10269.25000000,10440.92000000
2020-09-13,10440.67000000,10580.11000000,10200.00000000,10332.83000000
2020-09-14,10332.84000000,10750.00000000,10212.34000000,10671.77000000
2020-09-15,10671.77000000,10930.04000000,10606.48000000,10785.31000000
2020-09-16,10785.23000000,11093.00000000,10661.22000000,10954.01000000
2020-09-17,10954.01000000,11045.46000000,10745.83000000,10939.99000000
2020-09-18,10940.00000000,11038.03000000,10812.84000000,10933.39000000
2020-09-19,10933.40000000,11179.79000000,10887.37000000,11080.65000000
2020-09-20,11080.64000000,11080.64000000,10723.00000000,10920.28000000
2020-09-21,10920.28000000,10988.86000000,10296.35000000,10417.22000000
2020-09-22,10417.22000000,10572.71000000,10353.00000000,10529.61000000
2020-09-23,10529.61000000,10537.15000000,10136.82000000,10241.46000000
2020-09-24,10241.46000000,10795.24000000,10190.93000000,10736.32000000
2020-09-25,10736.33000000,10760.53000000,10556.24000000,10686.67000000
2020-09-26,10686.57000000,10820.94000000,10644.68000000,10728.60000000
2020-09-27,10728.59000000,10799.00000000,10594.82000000,10774.25000000
2020-09-28,10774.26000000,10950.00000000,10626.00000000,10696.12000000
2020-09-29,10696.11000000,10867.54000000,10635.87000000,10840.48000000
2020-09-30,10840.58000000,10849.34000000,10665.13000000,10776.59000000
2020-10-01,10776.59000000,10920.00000000,10437.00000000,10619.13000000
2020-10-02,10619.13000000,10664.64000000,10374.00000000,10570.40000000
2020-10-03,10570.40000000,10603.56000000,10496.46000000,10542.06000000
2020-10-04,10542.07000000,10696.87000000,10517.87000000,10666.63000000
2020-10-05,10666.62000000,10798.00000000,10615.64000000,10792.21000000
2020-10-06,10792.20000000,10800.00000000,10525.00000000,10599.66000000
2020-10-07,10599.65000000,10681.87000000,10546.17000000,10666.39000000
2020-10-08,10666.40000000,10950.00000000,10530.41000000,10925.57000000
2020-10-09,10925.44000000,11104.64000000,10829.00000000,11050.64000000
2020-10-10,11050.64000000,11491.00000000,11050.51000000,11293.22000000
2020-10-11,11293.22000000,11445.00000000,11221.00000000,11369.02000000
2020-10-12,11369.02000000,11720.01000000,11172.00000000,11528.25000000
2020-10-13,11528.24000000,11557.00000000,11300.00000000,11420.56000000
2020-10-14,11420.57000000,11547.98000000,11280.00000000,11417.89000000
2020-10-15,11417.89000000,11617.34000000,11250.83000000,11505.12000000
2020-10-16,11505.13000000,11541.15000000,11200.00000000,11319.32000000
2020-10-17,11319.24000000,11402.42000000,11255.00000000,11360.20000000
2020-10-18,11360.31000000,11505.00000000,11346.22000000,11503.14000000
2020-10-19,11503.14000000,11823.99000000,11407.96000000,11751.47000000
2020-10-20,11751.46000000,12038.38000000,11677.59000000,11909.99000000
2020-10-21,11910.00000000,13217.68000000,11886.95000000,12780.96000000
2020-10-22,12780.75000000,13185.00000000,12678.08000000,12968.52000000
2020-10-23,12968.84000000,13027.69000000,12720.08000000,12923.07000000
2020-10-24,12923.06000000,13166.73000000,12870.00000000,13111.73000000
2020-10-25,13111.73000000,13350.00000000,12888.00000000,13028.83000000
2020-10-26,13029.64000000,13238.81000000,12765.00000000,13052.19000000
2020-10-27,13052.15000000,13789.29000000,13019.87000000,13636.17000000
2020-10-28,13636.16000000,13859.48000000,12888.00000000,13266.40000000
2020-10-29,13266.40000000,13642.91000000,12920.77000000,13455.70000000
2020-10-30,13455.69000000,13669.98000000,13115.00000000,13560.10000000
2020-10-31,13560.10000000,14100.00000000,13411.50000000,13791.00000000
2020-11-01,13791.00000000,13895.00000000,13603.00000000,13761.50000000
2020-11-02,13761.49000000,13830.00000000,13195.05000000,13549.37000000
2020-11-03,13549.63000000,14066.11000000,13284.99000000,14023.53000000
2020-11-04,14023.53000000,14259.00000000,13525.00000000,14144.01000000
2020-11-05,14144.01000000,15750.00000000,14093.56000000,15590.02000000
2020-11-06,15590.02000000,15960.00000000,15166.00000000,15579.92000000
2020-11-07,15579.93000000,15753.52000000,14344.22000000,14818.30000000
2020-11-08,14818.30000000,15650.00000000,14703.88000000,15475.10000000
2020-11-09,15475.10000000,15840.00000000,14805.54000000,15328.41000000
2020-11-10,15328.41000000,15460.00000000,15072.46000000,15297.21000000
2020-11-11,15297.21000000,15965.00000000,15272.68000000,15684.24000000
2020-11-12,15684.25000000,16340.70000000,15440.64000000,16291.86000000
2020-11-13,16291.85000000,16480.00000000,15952.35000000,16320.70000000
2020-11-14,16320.04000000,16326.99000000,15670.00000000,16070.45000000
2020-11-15,16069.56000000,16180.00000000,15774.72000000,15957.00000000
2020-11-16,15957.00000000,16880.00000000,15864.00000000,16713.57000000
2020-11-17,16713.08000000,17858.82000000,16538.00000000,17659.38000000
2020-11-18,17659.38000000,18476.93000000,17214.45000000,17776.12000000
2020-11-19,17777.75000000,18179.80000000,17335.65000000,17802.82000000
2020-11-20,17802.81000000,18815.22000000,17740.04000000,18655.67000000
2020-11-21,18655.66000000,18965.90000000,18308.58000000,18703.80000000
2020-11-22,18703.80000000,18750.00000000,17610.86000000,18414.43000000
2020-11-23,18413.88000000,18766.00000000,18000.00000000,18368.00000000
2020-11-24,18368.01000000,19418.97000000,18018.00000000,19160.01000000
2020-11-25,19160.00000000,19484.21000000,18500.27000000,18719.11000000
2020-11-26,18718.83000000,18915.03000000,16188.00000000,17149.47000000
2020-11-27,17149.47000000,17457.62000000,16438.08000000,17139.52000000
2020-11-28,17139.53000000,17880.49000000,16865.56000000,17719.85000000
2020-11-29,17719.84000000,18360.05000000,17517.00000000,18184.99000000
2020-11-30,18185.00000000,19863.16000000,18184.99000000,19695.87000000
2020-12-01,19695.87000000,19888.00000000,18001.12000000,18764.96000000
2020-12-02,18764.96000000,19342.00000000,18330.00000000,19204.09000000
2020-12-03,19204.08000000,19598.00000000,18867.20000000,19421.90000000
2020-12-04,19422.34000000,19527.00000000,18565.31000000,18650.52000000
2020-12-05,18650.51000000,19177.00000000,18500.00000000,19147.66000000
2020-12-06,19147.66000000,19420.00000000,18857.00000000,19359.40000000
2020-12-07,19358.67000000,19420.91000000,18902.88000000,19166.90000000
2020-12-08,19166.90000000,19294.84000000,18200.00000000,18324.11000000
2020-12-09,18324.11000000,18639.57000000,17650.00000000,18541.28000000
2020-12-10,18541.29000000,18557.32000000,17911.12000000,18254.63000000
2020-12-11,18254.81000000,18292.73000000,17572.33000000,18036.53000000
2020-12-12,18036.53000000,18948.66000000,18020.70000000,18808.69000000
2020-12-13,18808.69000000,19411.00000000,18711.12000000,19174.99000000
2020-12-14,19174.99000000,19349.00000000,19000.00000000,19273.14000000
2020-12-15,19273.69000000,19570.00000000,19050.00000000,19426.43000000
2020-12-16,19426.43000000,21560.00000000,19278.60000000,21335.52000000
2020-12-17,21335.52000000,23800.00000000,21230.00000000,22797.16000000
2020-12-18,22797.15000000,23285.18000000,22350.00000000,23107.39000000
2020-12-19,23107.39000000,24171.47000000,22750.00000000,23821.61000000
2020-12-20,23821.60000000,24295.00000000,23060.00000000,23455.52000000
2020-12-21,23455.54000000,24102.77000000,21815.00000000,22719.71000000
2020-12-22,22719.88000000,23837.10000000,22353.40000000,23810.79000000
2020-12-23,23810.79000000,24100.00000000,22600.00000000,23232.76000000
2020-12-24,23232.39000000,23794.43000000,22703.42000000,23729.20000000
2020-12-25,23728.99000000,24789.86000000,23433.60000000,24712.47000000
2020-12-26,24712.47000000,26867.03000000,24500.00000000,26493.39000000
2020-12-27,26493.40000000,28422.00000000,25700.00000000,26281.66000000
2020-12-28,26281.54000000,27500.00000000,26101.00000000,27079.41000000
2020-12-29,27079.42000000,27410.00000000,25880.00000000,27385.00000000
2020-12-30,27385.00000000,28996.00000000,27320.00000000,28875.54000000
2020-12-31,28875.55000000,29300.00000000,27850.00000000,28923.63000000
2021-01-01,28923.63000000,29600.00000000,28624.57000000,29331.69000000
2021-01-02,29331.70000000,33300.00000000,28946.53000000,32178.33000000
2021-01-03,32176.45000000,34778.11000000,31962.99000000,33000.05000000
2021-01-04,33000.05000000,33600.00000000,28130.00000000,31988.71000000
2021-01-05,31989.75000000,34360.00000000,29900.00000000,33949.53000000
2021-01-06,33949.53000000,36939.21000000,33288.00000000,36769.36000000
2021-01-07,36769.36000000,40365.00000000,36300.00000000,39432.28000000
2021-01-08,39432.48000000,41950.00000000,36500.00000000,40582.81000000
2021-01-09,40586.96000000,41380.00000000,38720.00000000,40088.22000000
2021-01-10,40088.22000000,41350.00000000,35111.11000000,38150.02000000
2021-01-11,38150.02000000,38264.74000000,30420.00000000,35404.47000000
2021-01-12,35410.37000000,36628.00000000,32531.00000000,34051.24000000
2021-01-13,34049.15000000,37850.00000000,32380.00000000,37371.38000000
2021-01-14,37371.38000000,40100.00000000,36701.23000000,39144.50000000
2021-01-15,39145.21000000,39747.76000000,34408.00000000,36742.22000000
2021-01-16,36737.43000000,37950.00000000,35357.80000000,35994.98000000
2021-01-17,35994.98000000,36852.50000000,33850.00000000,35828.61000000
2021-01-18,35824.99000000,37469.83000000,34800.00000000,36631.27000000
2021-01-19,36622.46000000,37850.00000000,35844.06000000,35891.49000000
2021-01-20,35901.94000000,36415.31000000,33400.00000000,35468.23000000
2021-01-21,35468.23000000,35600.00000000,30071.00000000,30850.13000000
2021-01-22,30851.99000000,33826.53000000,28850.00000000,32945.17000000
2021-01-23,32950.00000000,33456.00000000,31390.16000000,32078.00000000
2021-01-24,32078.00000000,33071.00000000,30900.00000000,32259.90000000
2021-01-25,32259.45000000,34875.00000000,31910.00000000,32254.20000000
2021-01-26,32254.19000000,32921.88000000,30837.37000000,32467.77000000
2021-01-27,32464.01000000,32557.29000000,29241.72000000,30366.15000000
2021-01-28,30362.19000000,33783.98000000,29842.10000000,33364.86000000
2021-01-29,33368.18000000,38531.90000000,31915.40000000,34252.20000000
2021-01-30,34246.28000000,34933.00000000,32825.00000000,34262.88000000
2021-01-31,34262.89000000,34342.69000000,32171.67000000,33092.98000000
2021-02-01,33092.97000000,34717.27000000,32296.16000000,33526.37000000
2021-02-02,33517.09000000,35984.33000000,33418.00000000,35466.24000000
